CNPJ_CIA,Ano,LC,CTPT,ML,ME,ROA,Empresa,DENOM_CIA,Pais_k,Ano_t
0001308547,2017,4.115317793248241,0.1823860812395694,0.0763916560013722,6.518578723067383,0.0796517461242191,411,"Dolby Laboratories, Inc.",2,9
0001308547,2018,4.784361713464669,0.2115278429230467,0.2492189837224927,6.099455127733557,0.0459697759045812,411,"Dolby Laboratories, Inc.",2,10
0001308547,2019,4.502286110939115,0.2204775086235254,0.1773478763182124,5.960729602354987,0.0904229965174081,411,"Dolby Laboratories, Inc.",2,11
0001308547,2020,5.792376894825708,0.1968722907553636,0.7804304188380622,14.246002702181046,0.0793065565200997,411,"Dolby Laboratories, Inc.",2,12
0000914208,2009,1.3579011486251304,0.4757482387999248,0.1288961569910057,0.4350122649223221,0.1354586785949989,320,Invesco Ltd.,2,1
0000914208,2010,1.3093888803798437,1.3410449386540184,0.157706566049684,0.3648728875051122,0.022779188127626,320,Invesco Ltd.,2,2
0000914208,2011,1.289033082302313,1.2574546439876342,0.1832358184968485,0.7718906159756924,0.0784566082596785,320,Invesco Ltd.,2,3
0001324948,2011,4.102629724950036,0.2905925160649201,0.125775135782406,8.750844630714623,0.1173688090107093,413,RBC Bearings INC,2,3
0001324948,2011,4.102629724950036,0.2905925160649201,0.125775135782406,8.750844630714623,0.1173688090107093,413,RBC Bearings INC,2,3
0001324948,2011,4.102629724950036,0.2905925160649201,0.125775135782406,8.750844630714623,0.1173688090107093,413,RBC Bearings INC,2,3
0001324948,2011,4.102629724950036,0.2905925160649201,0.125775135782406,8.750844630714623,0.1173688090107093,413,RBC Bearings INC,2,3
0001324948,2012,7.165283603866497,0.1910319712815728,0.1397887612237657,8.68379435853031,0.122611083787795,413,RBC Bearings INC,2,4
0001324948,2012,7.165283603866497,0.1910319712815728,0.1397887612237657,8.68379435853031,0.122611083787795,413,RBC Bearings INC,2,4
0001324948,2012,7.165283603866497,0.1910319712815728,0.1397887612237657,8.68379435853031,0.122611083787795,413,RBC Bearings INC,2,4
0001324948,2012,7.165283603866497,0.1910319712815728,0.1397887612237657,8.68379435853031,0.122611083787795,413,RBC Bearings INC,2,4
0001324948,2013,8.02098007215255,0.1736215233829877,0.1437336172610209,8.356605377119312,0.1109943551568646,413,RBC Bearings INC,2,5
0001324948,2013,8.02098007215255,0.1736215233829877,0.1437336172610209,8.356605377119312,0.1109943551568646,413,RBC Bearings INC,2,5
0001324948,2013,8.02098007215255,0.1736215233829877,0.1437336172610209,8.356605377119312,0.1109943551568646,413,RBC Bearings INC,2,5
0001324948,2013,8.02098007215255,0.1736215233829877,0.1437336172610209,8.356605377119312,0.1109943551568646,413,RBC Bearings INC,2,5
0001324948,2014,9.751167678654834,0.1532931440499803,0.1308126608545672,7.884993195262285,0.0937981587554127,413,RBC Bearings INC,2,6
0001324948,2014,9.751167678654834,0.1532931440499803,0.1308126608545672,7.884993195262285,0.0937981587554127,413,RBC Bearings INC,2,6
0001324948,2014,9.751167678654834,0.1532931440499803,0.1308126608545672,7.884993195262285,0.0937981587554127,413,RBC Bearings INC,2,6
0001324948,2014,9.751167678654834,0.1532931440499803,0.1308126608545672,7.884993195262285,0.0937981587554127,413,RBC Bearings INC,2,6
0001324948,2015,10.123851682612214,0.1504096040827544,0.1069405762947887,5.876081222216271,0.1010864251439311,413,RBC Bearings INC,2,7
0001324948,2015,10.123851682612214,0.1504096040827544,0.1069405762947887,5.876081222216271,0.1010864251439311,413,RBC Bearings INC,2,7
0001324948,2015,10.123851682612214,0.1504096040827544,0.1069405762947887,5.876081222216271,0.1010864251439311,413,RBC Bearings INC,2,7
0001324948,2015,10.123851682612214,0.1504096040827544,0.1069405762947887,5.876081222216271,0.1010864251439311,413,RBC Bearings INC,2,7
0001324948,2016,4.8570150707111885,0.769088183049439,0.114761743810409,5.7300516097161465,0.0642898107436436,413,RBC Bearings INC,2,8
0001324948,2016,4.8570150707111885,0.769088183049439,0.114761743810409,5.7300516097161465,0.0642898107436436,413,RBC Bearings INC,2,8
0001324948,2016,4.8570150707111885,0.769088183049439,0.114761743810409,5.7300516097161465,0.0642898107436436,413,RBC Bearings INC,2,8
0001324948,2016,4.8570150707111885,0.769088183049439,0.114761743810409,5.7300516097161465,0.0642898107436436,413,RBC Bearings INC,2,8
0001324948,2017,4.809637312375185,0.54641416705251,0.1291075325691274,2.6194993992138667,0.0785870368048973,413,RBC Bearings INC,2,9
0001324948,2017,4.809637312375185,0.54641416705251,0.1291075325691274,2.6194993992138667,0.0785870368048973,413,RBC Bearings INC,2,9
0001324948,2017,4.809637312375185,0.54641416705251,0.1291075325691274,2.6194993992138667,0.0785870368048973,413,RBC Bearings INC,2,9
0001324948,2017,4.809637312375185,0.54641416705251,0.1291075325691274,2.6194993992138667,0.0785870368048973,413,RBC Bearings INC,2,9
0001324948,2019,5.584007367218098,0.1846038370126558,0.173254648702817,4.886033753012189,0.1857966980050847,413,RBC Bearings INC,2,11
0001324948,2019,5.584007367218098,0.1846038370126558,0.173254648702817,4.886033753012189,0.1857966980050847,413,RBC Bearings INC,2,11
0001324948,2019,5.584007367218098,0.1846038370126558,0.173254648702817,4.886033753012189,0.1857966980050847,413,RBC Bearings INC,2,11
0001324948,2019,5.584007367218098,0.1846038370126558,0.173254648702817,4.886033753012189,0.1857966980050847,413,RBC Bearings INC,2,11
0001636222,2018,1.129295370440299,-1.621576302094916,0.1352314687662119,1.1087063993408404,0.155414350013238,493,Wingstop Inc.,2,10
0001636222,2019,0.9168210392055636,-1.7931747426323128,0.0928392693927089,0.4591543175654415,0.1232654879509731,493,Wingstop Inc.,2,11
0001636222,2020,1.4387890555346423,-1.619861709296534,0.1510007008799937,0.8123128331834819,0.1101599981093281,493,Wingstop Inc.,2,12
0000029644,2016,1.856748804707613,1.3186414311641173,0.1982602392171076,16.450268213120697,0.1066756122106675,181,DONALDSON Co INC,2,8
0000029644,2018,2.398167873881551,1.3042667288412215,0.1082055268923598,6.452864513393172,0.2089952443590003,181,DONALDSON Co INC,2,10
0000029644,2019,2.324704907848416,1.3889324521115716,0.2710286865319163,12.68911300965479,0.124661626061794,181,DONALDSON Co INC,2,11
0000912767,2013,3.568666920682392,0.4171767170395069,0.0169430171982487,2.4430076129681706,0.0469821273365925,319,UFP INDUSTRIES INC,2,5
0000912767,2014,3.2657357802348117,0.4728639888930047,0.0209544552246896,2.259141877702349,0.0562131275639773,319,UFP INDUSTRIES INC,2,6
0000918646,2010,2.243531244783262,1.2446202454571822,0.069937486198163,54.22258784784037,0.0697530815485866,322,EAGLE MATERIALS INC,2,2
0000918646,2011,2.511664700975175,1.136034876515122,-0.002269833594804,41.95549859270317,0.0340643734593887,322,EAGLE MATERIALS INC,2,3
0000918646,2012,2.49005101047467,1.0849144252726393,0.0981499221151363,33.118078451299056,0.0586147216907155,322,EAGLE MATERIALS INC,2,4
0000918646,2013,2.6067405641081924,1.1205064854848672,0.126158917498444,22.98716027754086,0.0841621884892154,322,EAGLE MATERIALS INC,2,5
0000918646,2014,2.820804999081051,0.817836221089863,0.8566726700159036,105.502217026341,0.1236185346096568,322,EAGLE MATERIALS INC,2,6
0001144215,2015,2.7577270109425998,0.7864705882352941,0.078540394373044,3.224409807674779,0.0914142245637141,390,ACUITY BRANDS INC,2,7
0001144215,2016,1.9671375464684016,0.7761176045306664,0.1847333776194214,6.468627332568392,0.0986431478968792,390,ACUITY BRANDS INC,2,8
0001144215,2017,2.072890664003994,0.7408741594620557,0.0967906699582872,3.051843023750745,0.1109463374258518,390,ACUITY BRANDS INC,2,9
0001144215,2018,1.7739856452321665,0.7409133271202236,0.0576093273921696,1.882879233519435,0.1169700214132762,390,ACUITY BRANDS INC,2,10
0001144215,2019,2.418721690991444,0.653238834749075,0.089799476896251,3.21651685055467,0.1041482789055604,390,ACUITY BRANDS INC,2,11
0001772016,2020,1.8954931417374263,-0.3731787776046916,0.0226473837501255,0.121120819523953,0.0359602142310635,517,"BELLRING BRANDS, INC.",2,12
0001772016,2021,1.5443692797453243,-0.2487919550737886,0.0600072912869121,0.1787823550856726,0.0396267049533381,517,"BELLRING BRANDS, INC.",2,13
0000936395,2015,2.794775078931509,3.3407234294770616,0.0279107719721769,2.36107965436848,0.0043290460922631,330,CIENA CORP,2,7
0000936395,2016,2.257290926174677,2.761304693341476,0.450426118263746,2.2114822248166908,0.025181426026959,330,CIENA CORP,2,8
0000936395,2017,1.933340913887157,0.8497557975268005,-0.1113956499172991,2.021285039585869,0.3193434438905072,330,CIENA CORP,2,9
0000936395,2018,2.2249172640168307,0.9470568600356392,0.0709475660327126,0.8775795176604665,-0.0917577238313195,330,CIENA CORP,2,10
0000936395,2020,3.432569432668026,0.6659714687258552,0.1381495872050695,1.8026085678838584,0.1470311417327825,330,CIENA CORP,2,12
0000936395,2021,3.508031638119754,0.6109927159374546,0.0420909080148133,1.7989754617895808,0.102810413573714,330,CIENA CORP,2,13
0000046080,2012,2.611527068463769,1.869475427215053,0.1772079787290841,3.873378252837724,0.0776806792085887,192,"HASBRO, INC.",2,4
0000046080,2013,1.819477290065137,1.5897346736069875,0.1606309846233088,3.583624197168854,0.0650115042999436,192,"HASBRO, INC.",2,5
0000046080,2014,2.529550651481858,2.063056744246976,0.2081825673534073,3.693176291600634,0.0917733822108839,192,"HASBRO, INC.",2,6
0000046080,2015,2.691594490943946,1.812994395102596,0.2159441296133189,3.3231885160784107,0.0957138502477483,192,"HASBRO, INC.",2,7
0000046080,2016,1.9949865841213603,1.7210844692967764,0.6722994881500077,8.621006210697653,0.1082970660526075,192,"HASBRO, INC.",2,8
0000046080,2017,2.903199416472197,1.890769018069824,0.075229139388168,1.6782516715713494,0.0749732087985916,192,"HASBRO, INC.",2,9
0000046080,2019,5.36760609093122,1.9562808584791336,0.0832645009008917,1.4283823000745883,0.0587709872185236,192,"HASBRO, INC.",2,11
0000046080,2020,1.6005406640172992,,0.0668680654005701,0.669347705758472,0.0205685968839156,192,"HASBRO, INC.",2,12
0001408710,2012,2.0579431466751874,0.8402291102433499,0.0955260918225151,4.5926969707361325,0.1131107460085572,434,Fabrinet,2,4
0001408710,2013,3.15801055194102,0.4290878463534142,0.1864534445796396,5.944751530602391,0.1483497810319461,434,Fabrinet,2,5
0001408710,2014,3.850458844888045,0.3226555398326289,0.0562969685718803,4.260832078546235,0.1624831505056176,434,Fabrinet,2,6
0001408710,2015,2.911045689540895,0.404137018106501,0.060941867966454,3.368254825956783,0.0648948777923667,434,Fabrinet,2,7
0001408710,2016,2.6298580568553773,0.5447702910614535,0.0673864465661055,2.3197936708020963,0.072271586198844,434,Fabrinet,2,8
0001408710,2017,2.5660965329358247,0.5157194963422901,0.0635578662879915,2.2281455417878657,0.0940057595043922,434,Fabrinet,2,9
0001408710,2018,3.162740590188696,0.468431274369415,0.0726555966245445,2.034094330402385,0.0773580951785724,434,Fabrinet,2,10
0001408710,2019,3.270536786690859,0.4544310675832089,0.0721210829247495,1.906303864543046,0.0963540712393194,434,Fabrinet,2,11
0001408710,2020,3.362078057509198,0.4176665034908339,0.0772019507429098,1.3677726450373675,0.0821485941303921,434,Fabrinet,2,12
0001408710,2021,3.043732756021046,0.4526678172077805,0.0885765512168556,1.3959612310717242,0.0917882437093239,434,Fabrinet,2,13
0000103379,2009,2.6210800033985984,,0.0638854194972332,3.051742133206358,0.091954171269911,229,V F CORP,2,1
0000103379,2010,2.402435140341799,,0.0741779160227814,2.855194272990549,0.2526128526352812,229,V F CORP,2,2
0000103379,2013,2.4763900023022947,,0.1067341688874637,1.9167508085778064,0.1173113941883058,229,V F CORP,2,5
0000103379,2015,2.4977736336516805,0.748447223720902,0.1023542185826818,1.831374040060153,0.1250945121022213,229,V F CORP,2,7
0000103379,2018,1.4920605741822826,1.7958355747789645,0.1227043796235412,2.1588542856271817,0.1466918364397928,229,V F CORP,2,10
0000103379,2019,1.7558799130148588,1.4093861695524688,0.0810205177951464,2.629224547422621,0.0656042391533666,229,V F CORP,2,11
0000012659,2010,1.1410925133890246,2.6333534634153115,0.1354012135476268,1.6887529863804065,0.0338202608248104,175,H&R BLOCK INC,2,2
0000012659,2011,1.1187786018264532,2.592752767364757,0.1151630367457176,1.8275719483956332,0.0459895917039317,175,H&R BLOCK INC,2,3
0000012659,2012,0.9899328221504828,2.506746401667708,0.1314330264686918,1.9657109708266127,0.1960982603326288,175,H&R BLOCK INC,2,4
0000012659,2013,1.2237038472720223,2.591302104314284,0.086228643288771,2.047856166239028,0.0956300428028777,175,H&R BLOCK INC,2,5
0000109563,2011,2.8828532568191982,0.444104216944487,6.010885782173841,236.72713709454607,0.2239753598905272,233,APPLIED INDUSTRIAL TECHNOLOGIES INC,2,3
0000109563,2012,2.892492038458698,0.4315408752162897,5.84404214275115,212.7755354404709,0.1130543773897481,233,APPLIED INDUSTRIAL TECHNOLOGIES INC,2,4
0000109563,2013,2.998291988613257,0.3937402499950633,5.17313952955202,197.6104819111376,0.1115975539951601,233,APPLIED INDUSTRIAL TECHNOLOGIES INC,2,5
0000109563,2014,2.873805227612517,0.6670694282701161,4.79445343961473,178.42180429277204,0.0845627502962518,233,APPLIED INDUSTRIAL TECHNOLOGIES INC,2,6
0000820318,2012,4.901263615516912,0.1950989648398103,0.1021000564479865,9.670137101635078,0.0853605025435748,281,COHERENT CORP.,2,4
0000820318,2013,4.883241205498019,0.3579486502292063,0.0696371953433211,8.138104573581495,0.0588248232812612,281,COHERENT CORP.,2,5
0000820318,2014,3.744352719061193,0.5879373610273716,0.1203806393249038,6.931373050017609,0.0358690805148862,281,COHERENT CORP.,2,6
0000820318,2015,3.686280146023168,0.4513668577291138,0.0861620482268533,6.643052341148345,0.0623485584465167,281,COHERENT CORP.,2,7
0000820318,2016,3.404322537695192,0.5499579465652953,0.1058697635448602,5.627133391190521,0.0540050190047592,281,COHERENT CORP.,2,8
0000820318,2017,3.79717980881526,0.6404149404317078,0.0828896170869294,4.7921175649467775,0.0644921095757995,281,COHERENT CORP.,2,9
0000820318,2018,3.2217476434343904,0.7198497331376896,0.1745913179316717,8.293687613770885,0.0499539922834188,281,COHERENT CORP.,2,10
0000937556,2010,4.8684914452987,0.2308755377293792,0.181373286598406,5.198903817644984,0.238967854186252,331,MASIMO CORP,2,2
0000937556,2013,2.6187301281433664,0.3438641953753649,0.1171890593303067,3.7171476888796953,0.1330888018565547,331,MASIMO CORP,2,5
0000937556,2015,2.397823946276656,0.840738041627587,0.1321989300297884,3.266238805543785,0.147432062668361,331,MASIMO CORP,2,7
0000937556,2018,5.318833117670571,0.1916827044625489,0.224897377423033,2.370958950969213,0.167596106053075,331,MASIMO CORP,2,10
0000937556,2019,5.783694017500973,0.1954440290647792,0.2165919585815917,2.1330941444848217,0.1405429874624676,331,MASIMO CORP,2,11
0000937556,2021,4.709133751860279,0.2166122019834616,0.1770353509036557,2.2931091791679235,0.0942342188733539,331,MASIMO CORP,2,13
0001428336,2014,2.519461236610457,-1.6592161183692744,0.1157133913835296,2.048853224062376,0.4096569250317662,443,"HEALTHEQUITY, INC.",2,6
0001428336,2015,14.122862642962293,0.1018355945730247,0.1310318173930875,1.4619200858138912,0.1046362954984915,443,"HEALTHEQUITY, INC.",2,7
0001428336,2016,11.81628944325128,0.0803019802710155,0.1478724000672759,1.0911083702416329,0.1200027298164198,443,"HEALTHEQUITY, INC.",2,8
0001428336,2017,12.78857543144622,0.0656486218217912,0.280101011893145,1.2401161518490262,0.1696735641407772,443,"HEALTHEQUITY, INC.",2,9
0001493594,2016,6.6515897992403685,1.568262947725073,-0.2425583738329526,3.4146273748805047,0.0012065111215252,458,"MACOM Technology Solutions Holdings, Inc.",2,8
0001493594,2017,4.806197115754062,1.1059657256352795,-0.4975385566878392,8.376776771083994,-0.1035310114145363,458,"MACOM Technology Solutions Holdings, Inc.",2,9
0001493594,2018,4.28822017662726,1.217063595917299,-0.6754474114460598,3.988430394939926,-0.0944198799995952,458,"MACOM Technology Solutions Holdings, Inc.",2,10
0001493594,2019,5.3260730129884015,2.522102862094452,-0.1356627832687081,5.866086070701985,-0.3471481782313984,458,"MACOM Technology Solutions Holdings, Inc.",2,11
0001493594,2020,5.071290152711954,2.819567810332305,0.037306702296976,2.334491973355864,-0.0401926680088064,458,"MACOM Technology Solutions Holdings, Inc.",2,12
0001493594,2021,5.605262026568076,1.4041942951142163,0.6516210732111912,3.634343943006946,0.0334816094943768,458,"MACOM Technology Solutions Holdings, Inc.",2,13
0001530950,2015,2.916039279869067,2.098252688172043,0.0014920028646455,3.3607265059282247,-0.0125048804824085,471,"Post Holdings, Inc.",2,7
0001530950,2016,3.2758675078864354,2.111280994482484,0.0550488078092494,13.783565370459272,-0.0003525415037497,471,"Post Holdings, Inc.",2,8
0001530950,2017,3.713657013060761,3.2687410071942447,0.0454049657059399,3.1800669242572703,0.0040667519870672,471,"Post Holdings, Inc.",2,9
0001530950,2018,2.7778058325968944,3.277275111460792,0.0477916412740161,2.7694293870481443,0.0357878613823473,471,"Post Holdings, Inc.",2,10
0001530950,2019,2.6482750031137128,3.080864007655764,0.0171655083295498,3.0492788041769985,0.0104337494561397,471,"Post Holdings, Inc.",2,11
0001530950,2020,2.3479064039408866,3.2642143983184444,0.0065242725865922,1.660346178094492,6.586150971045634e-05,471,"Post Holdings, Inc.",2,12
0001530950,2021,1.988276782310332,3.4114279463243875,0.1293068088597211,2.962930680885972,0.0134276301481308,471,"Post Holdings, Inc.",2,13
0001782754,2020,3.4238552079974203,0.4816119175880137,-0.1081328913774175,1.6148902055433456,-0.070235048575049,518,AZEK Co Inc.,2,12
0001782754,2021,3.124273063899957,0.5329941057930273,0.0813019200850617,1.3786183019624854,0.0425763563414774,518,AZEK Co Inc.,2,13
0001782754,2022,2.9075077675063428,0.6498338806031114,0.053398279735518,1.530780798592544,0.0315661466557508,518,AZEK Co Inc.,2,14
0001124941,2011,2.532757038286188,,0.0369753647625972,2.2824699631738774,0.1263340950971681,381,BEACON ROOFING SUPPLY INC,2,3
0001124941,2012,2.1313638498525083,,0.0324033805160209,2.0995535815895137,0.0620921262598789,381,BEACON ROOFING SUPPLY INC,2,4
0001124941,2013,2.247376775378025,,0.0231406095220905,2.0157965194109773,0.0542371083502154,381,BEACON ROOFING SUPPLY INC,2,5
0001124941,2014,2.374345323954972,0.7548577226071196,0.0247605628090995,1.8526425063286005,0.0375522353085579,381,BEACON ROOFING SUPPLY INC,2,6
0001124941,2015,2.181598258001989,0.7505197505197505,0.0217869215472622,1.1334634001670418,0.0402849580053715,381,BEACON ROOFING SUPPLY INC,2,7
0001124941,2016,2.425662070006091,1.352164595524944,0.0230458316482622,1.0889169162856691,0.0288763877876294,381,BEACON ROOFING SUPPLY INC,2,8
0001003078,2015,2.443726218635829,0.5764523171802202,0.0792448415490805,3.314280924950366,0.110083447315494,340,MSC INDUSTRIAL DIRECT CO INC,2,7
0001003078,2016,2.0507457135574025,0.8800037509923742,0.16870532088391,6.823582731856601,0.1119716642186667,340,MSC INDUSTRIAL DIRECT CO INC,2,8
0001003078,2017,1.803001479223632,0.7132017565339471,0.0990764819004487,3.127010672299168,0.1102623645012273,340,MSC INDUSTRIAL DIRECT CO INC,2,9
0001003078,2018,2.339354117951656,0.6498254825720452,0.0887528226271488,2.861453309328017,0.1438454651865425,340,MSC INDUSTRIAL DIRECT CO INC,2,10
0001003078,2019,2.684200162894146,0.5595739068682155,0.1562862739408009,5.558435563439612,0.1249828555011883,340,MSC INDUSTRIAL DIRECT CO INC,2,11
0001439288,2011,1.9714744877460828,-36.14399092970522,0.0109556629976339,2.6665466515790555,0.0118721166564506,448,Zurn Elkay Water Solutions Corp,2,3
0001439288,2012,2.1730687153222363,-42.19899874843554,0.0292753478629494,2.5968779611989428,0.0243094594183961,448,Zurn Elkay Water Solutions Corp,2,4
0001439288,2013,2.050476816836567,7.106884480746791,0.014505283381364,2.507492795389049,0.0086936496056192,448,Zurn Elkay Water Solutions Corp,2,5
0001439288,2014,2.5330367074527254,5.017606260003557,0.025119500536533,2.558189444932202,0.0247672528446874,448,Zurn Elkay Water Solutions Corp,2,6
0001439288,2015,2.6041570438799075,5.166576234400434,0.0522923380808815,2.686817756523547,0.0199161118118088,448,Zurn Elkay Water Solutions Corp,2,7
0001439288,2017,2.943042717961529,2.3059032318326174,0.0800096805421103,2.4922071636011616,0.0423812618314356,448,Zurn Elkay Water Solutions Corp,2,9
0001439288,2018,2.1966094231616027,1.8231219592644512,-0.0365205519528012,2.4927105173338533,0.0100184011449601,448,Zurn Elkay Water Solutions Corp,2,10
0001439288,2019,2.4758186397984887,1.6512290411850887,0.0715519723581917,1.897063057875036,0.0552504831732981,448,Zurn Elkay Water Solutions Corp,2,11
0000067887,2015,2.6878308189032296,2.1034406132733787,0.0509378976316545,7.334424157844919,0.0427293825213326,207,MOOG INC.,2,7
0000067887,2015,2.6878308189032296,2.1034406132733787,0.0509378976316545,7.334424157844919,0.0427293825213326,207,MOOG INC.,2,7
0000067887,2015,2.6878308189032296,2.1034406132733787,0.0509378976316545,7.334424157844919,0.0427293825213326,207,MOOG INC.,2,7
0000067887,2015,2.6878308189032296,2.1034406132733787,0.0509378976316545,7.334424157844919,0.0427293825213326,207,MOOG INC.,2,7
0000067887,2016,2.7495909930214246,2.0718071733317416,0.2222734749944884,29.98778638899724,0.0416669543197104,207,MOOG INC.,2,8
0000067887,2016,2.7495909930214246,2.0718071733317416,0.2222734749944884,29.98778638899724,0.0416669543197104,207,MOOG INC.,2,8
0000067887,2016,2.7495909930214246,2.0718071733317416,0.2222734749944884,29.98778638899724,0.0416669543197104,207,MOOG INC.,2,8
0000067887,2016,2.7495909930214246,2.0718071733317416,0.2222734749944884,29.98778638899724,0.0416669543197104,207,MOOG INC.,2,8
0000067887,2017,2.583970678419024,1.54515508472343,0.0390703744342424,5.487718479933557,0.0457129249024135,207,MOOG INC.,2,9
0000067887,2017,2.583970678419024,1.54515508472343,0.0390703744342424,5.487718479933557,0.0457129249024135,207,MOOG INC.,2,9
0000067887,2017,2.583970678419024,1.54515508472343,0.0390703744342424,5.487718479933557,0.0457129249024135,207,MOOG INC.,2,9
0000067887,2017,2.583970678419024,1.54515508472343,0.0390703744342424,5.487718479933557,0.0457129249024135,207,MOOG INC.,2,9
0000067887,2018,2.1692167775453117,1.4196586736501478,0.0600676155193988,6.34186856566182,0.0325591893248692,207,MOOG INC.,2,10
0000067887,2018,2.1692167775453117,1.4196586736501478,0.0600676155193988,6.34186856566182,0.0325591893248692,207,MOOG INC.,2,10
0000067887,2018,2.1692167775453117,1.4196586736501478,0.0600676155193988,6.34186856566182,0.0325591893248692,207,MOOG INC.,2,10
0000067887,2018,2.1692167775453117,1.4196586736501478,0.0600676155193988,6.34186856566182,0.0325591893248692,207,MOOG INC.,2,10
0000067887,2019,2.2386519491299484,1.3548444174245224,0.0638047302709318,5.870475987808199,0.0577181505453823,207,MOOG INC.,2,11
0000067887,2019,2.2386519491299484,1.3548444174245224,0.0638047302709318,5.870475987808199,0.0577181505453823,207,MOOG INC.,2,11
0000067887,2019,2.2386519491299484,1.3548444174245224,0.0638047302709318,5.870475987808199,0.0577181505453823,207,MOOG INC.,2,11
0000067887,2019,2.2386519491299484,1.3548444174245224,0.0638047302709318,5.870475987808199,0.0577181505453823,207,MOOG INC.,2,11
0000067887,2020,2.270745080599082,1.5950246282830671,0.015807934063604,4.188621788068429,0.0028535282846497,207,MOOG INC.,2,12
0000067887,2020,2.270745080599082,1.5950246282830671,0.015807934063604,4.188621788068429,0.0028535282846497,207,MOOG INC.,2,12
0000067887,2020,2.270745080599082,1.5950246282830671,0.015807934063604,4.188621788068429,0.0028535282846497,207,MOOG INC.,2,12
0000067887,2020,2.270745080599082,1.5950246282830671,0.015807934063604,4.188621788068429,0.0028535282846497,207,MOOG INC.,2,12
0000067887,2021,1.9770613128493224,1.452011364545361,0.0511159723866956,5.835599909479696,0.0457944249176198,207,MOOG INC.,2,13
0000067887,2021,1.9770613128493224,1.452011364545361,0.0511159723866956,5.835599909479696,0.0457944249176198,207,MOOG INC.,2,13
0000067887,2021,1.9770613128493224,1.452011364545361,0.0511159723866956,5.835599909479696,0.0457944249176198,207,MOOG INC.,2,13
0000067887,2021,1.9770613128493224,1.452011364545361,0.0511159723866956,5.835599909479696,0.0457944249176198,207,MOOG INC.,2,13
0000069891,2018,3.372188783796694,,0.1484147719630003,2.061594683145852,0.3264244865223001,210,NATIONAL BEVERAGE CORP,2,10
0000069891,2019,3.31272607355957,,0.1226026605801983,2.122364396614402,0.3114886785067438,210,NATIONAL BEVERAGE CORP,2,11
0000069891,2020,3.251595053921292,0.4339883759232607,0.1595032361193396,1.9201403249905915,0.2003743181951326,210,NATIONAL BEVERAGE CORP,2,12
0000069891,2021,2.479326602986535,0.565285662519628,0.1412627687768562,1.5176475717524494,0.3125169362407737,210,NATIONAL BEVERAGE CORP,2,13
0001688568,2017,1.100677966101695,3.441207627118644,0.0713064016940869,0.8770972471086497,0.2168994574627727,506,DXC Technology Co,2,9
0001688568,2018,0.9764514819326026,1.4891376881441387,0.0605695562087409,1.1766491591577122,0.0370566905456796,506,DXC Technology Co,2,10
0001688568,2019,0.9590606156775628,1.565427118049465,-0.2742503958727078,1.2355825713847883,-0.1815445999864746,506,DXC Technology Co,2,11
0001688568,2021,1.007116564417178,3.3641664990951137,0.0441438671995081,1.353950199815555,-0.0067610490970142,506,DXC Technology Co,2,13
0000832988,2016,3.985839631656676,1.1122292286078348,0.0829068098121215,3.381639722863741,0.1545576884406564,285,SIGNET JEWELERS LTD,2,8
0000832988,2017,3.8569410982803034,1.4037828286884588,0.077786662402047,3.475195905965137,0.0737215435448179,285,SIGNET JEWELERS LTD,2,9
0000832988,2018,3.3225028924026225,1.0905672453796305,-0.1686785260482846,5.265150034209754,-0.1182101513802315,285,SIGNET JEWELERS LTD,2,10
0000851520,2012,3.2804893341321706,0.4573693913477399,0.1275285600295817,3.1143568884650565,0.2216747987584689,291,EXPONENT INC,2,4
0000851520,2014,3.488488779852246,0.4641685704440161,0.1335755356017643,5.253544423440454,0.1414346565320223,291,EXPONENT INC,2,6
0000851520,2015,3.2200894826391075,0.4953620317002882,0.1393687346563011,5.122771967062193,0.1193515448988363,291,EXPONENT INC,2,7
0000851520,2017,3.3886710988432664,0.5206061822005756,0.1251450848850705,4.451309790244742,0.0939627697690342,291,EXPONENT INC,2,9
0000851520,2018,3.322469075520833,0.4938596854502419,0.1953064274254966,4.213673491286244,0.1540807274340208,291,EXPONENT INC,2,10
0000949870,2013,1.573890799697251,0.4700332687819653,0.0795065818980362,5.646044825787619,0.1585137645667961,334,BOSTON BEER CO INC,2,5
0000949870,2014,1.8831079241172728,0.38753840509928,0.1001850127196244,5.315076869868137,0.1499485260947086,334,BOSTON BEER CO INC,2,6
0000949870,2018,1.921527789302488,0.3900225279535624,0.0932871001362943,4.172703439429167,0.2985648221226504,334,BOSTON BEER CO INC,2,10
0000949870,2019,1.2103471372661905,0.4328513014588737,0.0787070137227956,3.8519068469480064,0.1043975800170199,334,BOSTON BEER CO INC,2,11
0000949870,2020,1.5926614062746942,0.4408281581287547,0.0543610792469674,1.4754670795836222,0.1392199880332892,334,BOSTON BEER CO INC,2,12
0000039368,2015,2.2918274801516345,1.3342883654859552,0.0592608152849821,6.825044817519293,0.0424433419577995,189,FULLER H B CO,2,7
0000039368,2016,2.070346872735068,1.1896114198465468,0.1157149583865629,28.465722806229795,0.060307425614137,189,FULLER H B CO,2,8
0000039368,2017,2.2677015644279312,3.177980255397762,0.0680531314306111,5.664772106197673,0.013356277945974,189,FULLER H B CO,2,9
0000039368,2018,1.9917344627492344,2.624752228532333,0.0040801664057412,4.791979493864755,0.0410052425339576,189,FULLER H B CO,2,10
